seed,summary_type,config_branch,model_variant,attack_variant,threshold,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,mean_reported_radius,max_reported_radius,mean_pA_lower,mean_lower_margin,mean_target_edge_retention,mean_purified_confidence,mean_purified_margin,mean_target_degree,nodes_with_correct_config,nodes_without_correct_config,correct_selected_config_counts,selection_status_counts,failure_reason_counts
42,oracle-best-correct,mainline,clean-training,clean-training,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.0,0.2251705676317215,0.045113325119018555,0.0,0,1,symmetric-0.3:1,fallback-mainline:1,prediction-incorrect:1
42,oracle-best-correct,mainline,clean-training,clean-training,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.0,0.2251705676317215,0.045113325119018555,0.0,0,1,symmetric-0.3:1,fallback-mainline:1,prediction-incorrect:1
42,oracle-best-correct,mainline,clean-training,clean-training,0.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.0,0.2251705676317215,0.045113325119018555,0.0,0,1,symmetric-0.3:1,fallback-mainline:1,prediction-incorrect:1
42,oracle-best-correct,mainline,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.0,0.2251705676317215,0.045113325119018555,0.0,0,1,symmetric-0.3:1,fallback-mainline:1,prediction-incorrect:1
42,oracle-best-correct,mainline,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.0,0.2251705676317215,0.045113325119018555,0.0,0,1,symmetric-0.3:1,fallback-mainline:1,prediction-incorrect:1
42,oracle-best-correct,mainline,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.0,0.2251705676317215,0.045113325119018555,0.0,0,1,symmetric-0.3:1,fallback-mainline:1,prediction-incorrect:1
