seed,summary_type,config_branch,model_variant,attack_variant,threshold,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,mean_reported_radius,max_reported_radius,mean_pA_lower,mean_lower_margin,mean_target_edge_retention,mean_purified_confidence,mean_purified_margin,mean_target_degree,nodes_with_correct_config,nodes_without_correct_config,correct_selected_config_counts,selection_status_counts,failure_reason_counts
42,selector-heuristic,mainline,clean-training,clean-training-adaptive-purified,0.01,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.7083333333333333,0.3098185211420059,0.1692594513297081,2.5,0,2,symmetric-0.3-top2:2,low-margin-top2:2,prediction-incorrect:2
42,selector-heuristic,mainline,clean-training,clean-training-adaptive-purified,0.02,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.7083333333333333,0.3098185211420059,0.1692594513297081,2.5,0,2,symmetric-0.3-top2:2,low-margin-top2:2,prediction-incorrect:2
42,selector-heuristic,mainline,clean-training,clean-training-adaptive-purified,0.05,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.4583333333333333,0.25226404517889023,0.09893017262220383,1.5,0,2,symmetric-0.3-top2:2,low-margin-top2:2,prediction-incorrect:2
42,selector-heuristic,mainline,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune-adaptive-purified,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.0,0.17687861621379852,0.006448015570640564,0.0,0,1,symmetric-0.3-top2:1,low-margin-top2:1,prediction-incorrect:1
42,selector-heuristic,mainline,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune-adaptive-purified,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.0,0.17687861621379852,0.006448015570640564,0.0,0,1,symmetric-0.3-top2:1,low-margin-top2:1,prediction-incorrect:1
42,selector-heuristic,mainline,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune-adaptive-purified,0.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9811771485586084,0.9623542971172168,0.0,0.17687861621379852,0.006448015570640564,0.0,0,1,symmetric-0.3-top2:1,low-margin-top2:1,prediction-incorrect:1
