model_variant,attack_variant,threshold,config_label,mode,p_delete,p_add,max_additions,num_seeds,seeds,evaluated_nodes_mean,evaluated_nodes_std,evaluated_nodes_min,evaluated_nodes_max,purified_plain_correct_fraction_mean,purified_plain_correct_fraction_std,purified_plain_correct_fraction_min,purified_plain_correct_fraction_max,correct_fraction_mean,correct_fraction_std,correct_fraction_min,correct_fraction_max,positive_certified_fraction_mean,positive_certified_fraction_std,positive_certified_fraction_min,positive_certified_fraction_max,max_reported_radius_mean,max_reported_radius_std,max_reported_radius_min,max_reported_radius_max,mean_pA_lower_mean,mean_pA_lower_std,mean_pA_lower_min,mean_pA_lower_max
clean-training,clean-training,0.01,balanced-sparse-0.2,sparse-edge-flip,0.2,0.2,160,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.1691919191919192,0.06497313298115458,0.09090909090909091,0.25,0.1414141414141414,0.035712463696290275,0.09090909090909091,0.16666666666666666,1.6666666666666667,0.4714045207910317,1.0,2.0,0.9175213602566998,0.08967576032611482,0.7907010008948293,0.9811771485586083
clean-training,clean-training,0.01,sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662696700903589,0.0019447950033909809,0.9643542125623293,0.968936670117678
clean-training,clean-training,0.01,sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9544194486640758,0.0029467251480171626,0.9518991164467999,0.958553762956586
clean-training,clean-training,0.01,sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288629177503677,0.00519128492471566,0.9215290377556618,0.9328210826124038
clean-training,clean-training,0.01,symmetric-0.2,symmetric-edge-flip,0.2,0.2,160,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.1691919191919192,0.06497313298115458,0.09090909090909091,0.25,0.1414141414141414,0.035712463696290275,0.09090909090909091,0.16666666666666666,1.6666666666666667,0.4714045207910317,1.0,2.0,0.9176212473781672,0.08953449895800301,0.7910006622592313,0.9811771485586083
clean-training,clean-training,0.01,symmetric-0.3,symmetric-edge-flip,0.3,0.3,160,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.1691919191919192,0.06497313298115458,0.09090909090909091,0.25,0.1691919191919192,0.06497313298115458,0.09090909090909091,0.25,4.666666666666667,0.4714045207910317,4.0,5.0,0.9415447360299757,0.05604869530755758,0.8622799109727105,0.9811771485586083
clean-training,clean-training,0.02,balanced-sparse-0.2,sparse-edge-flip,0.2,0.2,160,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.1691919191919192,0.06497313298115458,0.09090909090909091,0.25,0.1414141414141414,0.035712463696290275,0.09090909090909091,0.16666666666666666,1.6666666666666667,0.4714045207910317,1.0,2.0,0.9182024205657967,0.08871259803467886,0.7927441818221198,0.9811771485586083
clean-training,clean-training,0.02,sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665153680494479,0.0009178913023053815,0.9654360665085419,0.9676796129297996
clean-training,clean-training,0.02,sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514566646066477,0.0016949278075221064,0.9502315937322702,0.9538534565903093
clean-training,clean-training,0.02,sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,3,7; 42; 99,11.666666666666666,0.4714045207910317,11.0,12.0,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.6540404040404041,0.12771887491314943,0.5454545454545454,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92847398693608,0.0022317346867985277,0.9258972246081472,0.9313407158112302
