seed,summary_type,config_branch,model_variant,attack_variant,threshold,config_label,mode,purification_operator,purification_threshold,certificate_report_strategy,adaptive_profile,p_delete,p_add,max_additions,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,max_reported_radius,mean_pA_lower,mean_lower_margin,mean_purified_confidence,mean_purified_margin,mean_target_degree,mean_resolved_p_delete,mean_resolved_p_add,mean_resolved_max_additions,failure_reason_counts
7,fixed-config,mainline,clean-training,clean-training,0.02,symmetric-0.3-top2,symmetric-edge-flip,jaccard,0.02,top2,,0.3,0.3,160,12,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.0,0.5833333333333334,0.0,0,0.5962999193279427,0.19280596684222048,0.28568151965737343,0.13097226557632288,2.1666666666666665,0.29999999999999993,0.29999999999999993,160.0,prediction-incorrect:5; zero-radius:7
7,fixed-config,mainline,clean-training,clean-training,0.02,symmetric-0.3-degree-adaptive,symmetric-edge-flip,jaccard,0.02,rest,degree,0.3,0.3,160,12,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.0,0.5833333333333334,0.0,0,0.5895597705530301,0.1791195411060601,0.2856815221409003,0.13097226930161318,2.1666666666666665,0.22874999999999998,0.22874999999999998,108.66666666666667,prediction-incorrect:5; zero-radius:7
7,fixed-config,mainline,clean-training,clean-training,0.02,balanced-sparse-0.2-degree-adaptive,sparse-edge-flip,jaccard,0.02,rest,degree,0.2,0.2,160,12,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.5,0.0,0,0.5668671206733343,0.1337342413466688,0.2856815146903197,0.13097226185103258,2.1666666666666665,0.15249999999999997,0.13583333333333333,108.66666666666667,abstained:2; prediction-incorrect:4; zero-radius:6
7,fixed-config,mainline,clean-training,clean-training,0.02,symmetric-0.3-cosine-top2,symmetric-edge-flip,cosine,0.02,top2,,0.3,0.3,160,12,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.0,0.4166666666666667,0.16666666666666666,1,0.613347760036887,0.22710388724849792,0.2856815146903197,0.13097226185103258,2.1666666666666665,0.29999999999999993,0.29999999999999993,160.0,positive-radius:2; prediction-incorrect:5; zero-radius:5
7,fixed-config,mainline,clean-training,clean-training,0.05,balanced-sparse-0.2,sparse-edge-flip,jaccard,0.05,rest,,0.2,0.2,160,12,0.75,0.5833333333333334,0.25,0.0,0.5833333333333334,0.0,0,0.6144937720889282,0.22898754417785647,0.34251102556784946,0.1937850018342336,1.4166666666666667,0.19999999999999998,0.19999999999999998,160.0,prediction-incorrect:5; zero-radius:7
7,fixed-config,mainline,clean-training,clean-training,0.05,symmetric-0.2,symmetric-edge-flip,jaccard,0.05,rest,,0.2,0.2,160,12,0.75,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.0,0,0.5968132740002782,0.19362654800055634,0.34251102556784946,0.19378500431776047,1.4166666666666667,0.19999999999999998,0.19999999999999998,160.0,abstained:1; prediction-incorrect:4; zero-radius:7
7,fixed-config,mainline,clean-training,clean-training,0.05,symmetric-0.3,symmetric-edge-flip,jaccard,0.05,rest,,0.3,0.3,160,12,0.75,0.5833333333333334,0.3333333333333333,0.0,0.5,0.08333333333333333,1,0.588393243741712,0.176786487483424,0.34251102308432263,0.19378500059247017,1.4166666666666667,0.29999999999999993,0.29999999999999993,160.0,positive-radius:1; prediction-incorrect:5; zero-radius:6
7,fixed-config,mainline,clean-training,clean-training,0.05,symmetric-0.3-top2,symmetric-edge-flip,jaccard,0.05,top2,,0.3,0.3,160,12,0.75,0.5833333333333334,0.25,0.0,0.4166666666666667,0.16666666666666666,1,0.6087794656035147,0.2179672983817533,0.34251102556784946,0.19378500431776047,1.4166666666666667,0.29999999999999993,0.29999999999999993,160.0,positive-radius:2; prediction-incorrect:5; zero-radius:5
7,fixed-config,mainline,clean-training,clean-training,0.05,symmetric-0.3-degree-adaptive,symmetric-edge-flip,jaccard,0.05,rest,degree,0.3,0.3,160,12,0.75,0.5833333333333334,0.3333333333333333,0.0,0.5833333333333334,0.0,0,0.6073116181256585,0.21462323625131707,0.34251102556784946,0.19378500307599703,1.4166666666666667,0.2175,0.2175,100.0,prediction-incorrect:5; zero-radius:7
7,fixed-config,mainline,clean-training,clean-training,0.05,balanced-sparse-0.2-degree-adaptive,sparse-edge-flip,jaccard,0.05,rest,degree,0.2,0.2,160,12,0.75,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5,0.0,0,0.5943447512858909,0.18868950257178185,0.34251102556784946,0.1937850018342336,1.4166666666666667,0.14499999999999996,0.125,100.0,abstained:1; prediction-incorrect:5; zero-radius:6
7,fixed-config,mainline,clean-training,clean-training,0.05,symmetric-0.3-cosine-top2,symmetric-edge-flip,cosine,0.05,top2,,0.3,0.3,160,12,0.75,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.16666666666666666,1,0.6078702743503407,0.21655728301396207,0.29343115041653317,0.13747545269628367,1.9166666666666667,0.29999999999999993,0.29999999999999993,160.0,positive-radius:2; prediction-incorrect:5; zero-radius:5
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,balanced-sparse-0.2,sparse-edge-flip,jaccard,0.01,rest,,0.2,0.2,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,1,0.8320273334240967,0.6640546668481936,0.3987041264772415,0.23807797208428383,2.4166666666666665,0.19999999999999998,0.19999999999999998,160.0,positive-radius:3; prediction-incorrect:8; zero-radius:1
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,symmetric-0.2,symmetric-edge-flip,jaccard,0.01,rest,,0.2,0.2,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,1,0.8305090737502647,0.6610181475005295,0.39870413144429523,0.23807797332604727,2.4166666666666665,0.19999999999999998,0.19999999999999998,160.0,positive-radius:3; prediction-incorrect:8; zero-radius:1
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,symmetric-0.3,symmetric-edge-flip,jaccard,0.01,rest,,0.3,0.3,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,4,0.8913011185255285,0.7826022370510571,0.39870413144429523,0.23807797332604727,2.4166666666666665,0.29999999999999993,0.29999999999999993,160.0,positive-radius:4; prediction-incorrect:8
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,symmetric-0.3-top2,symmetric-edge-flip,jaccard,0.01,top2,,0.3,0.3,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,4,0.9031277428287456,0.8062554856574916,0.39870413144429523,0.23807797580957413,2.4166666666666665,0.29999999999999993,0.29999999999999993,160.0,positive-radius:4; prediction-incorrect:8
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,symmetric-0.3-degree-adaptive,symmetric-edge-flip,jaccard,0.01,rest,degree,0.3,0.3,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,1,0.8415826161373361,0.6831652322746721,0.39870413144429523,0.23807797580957413,2.4166666666666665,0.2275,0.2275,108.66666666666667,positive-radius:3; prediction-incorrect:8; zero-radius:1
