config_branch,model_variant,attack_variant,threshold,config_label,mode,purification_operator,purification_threshold,certificate_report_strategy,adaptive_profile,p_delete,p_add,max_additions,num_seeds,seeds,evaluated_nodes_mean,evaluated_nodes_std,evaluated_nodes_sample_std,evaluated_nodes_sem,evaluated_nodes_ci95_half_width,evaluated_nodes_ci95_low,evaluated_nodes_ci95_high,evaluated_nodes_min,evaluated_nodes_max,purified_plain_correct_fraction_mean,purified_plain_correct_fraction_std,purified_plain_correct_fraction_sample_std,purified_plain_correct_fraction_sem,purified_plain_correct_fraction_ci95_half_width,purified_plain_correct_fraction_ci95_low,purified_plain_correct_fraction_ci95_high,purified_plain_correct_fraction_min,purified_plain_correct_fraction_max,correct_fraction_mean,correct_fraction_std,correct_fraction_sample_std,correct_fraction_sem,correct_fraction_ci95_half_width,correct_fraction_ci95_low,correct_fraction_ci95_high,correct_fraction_min,correct_fraction_max,abstained_fraction_mean,abstained_fraction_std,abstained_fraction_sample_std,abstained_fraction_sem,abstained_fraction_ci95_half_width,abstained_fraction_ci95_low,abstained_fraction_ci95_high,abstained_fraction_min,abstained_fraction_max,correct_abstained_fraction_mean,correct_abstained_fraction_std,correct_abstained_fraction_sample_std,correct_abstained_fraction_sem,correct_abstained_fraction_ci95_half_width,correct_abstained_fraction_ci95_low,correct_abstained_fraction_ci95_high,correct_abstained_fraction_min,correct_abstained_fraction_max,correct_zero_radius_fraction_mean,correct_zero_radius_fraction_std,correct_zero_radius_fraction_sample_std,correct_zero_radius_fraction_sem,correct_zero_radius_fraction_ci95_half_width,correct_zero_radius_fraction_ci95_low,correct_zero_radius_fraction_ci95_high,correct_zero_radius_fraction_min,correct_zero_radius_fraction_max,positive_certified_fraction_mean,positive_certified_fraction_std,positive_certified_fraction_sample_std,positive_certified_fraction_sem,positive_certified_fraction_ci95_half_width,positive_certified_fraction_ci95_low,positive_certified_fraction_ci95_high,positive_certified_fraction_min,positive_certified_fraction_max,max_reported_radius_mean,max_reported_radius_std,max_reported_radius_sample_std,max_reported_radius_sem,max_reported_radius_ci95_half_width,max_reported_radius_ci95_low,max_reported_radius_ci95_high,max_reported_radius_min,max_reported_radius_max,mean_pA_lower_mean,mean_pA_lower_std,mean_pA_lower_sample_std,mean_pA_lower_sem,mean_pA_lower_ci95_half_width,mean_pA_lower_ci95_low,mean_pA_lower_ci95_high,mean_pA_lower_min,mean_pA_lower_max,mean_lower_margin_mean,mean_lower_margin_std,mean_lower_margin_sample_std,mean_lower_margin_sem,mean_lower_margin_ci95_half_width,mean_lower_margin_ci95_low,mean_lower_margin_ci95_high,mean_lower_margin_min,mean_lower_margin_max,mean_purified_confidence_mean,mean_purified_confidence_std,mean_purified_confidence_sample_std,mean_purified_confidence_sem,mean_purified_confidence_ci95_half_width,mean_purified_confidence_ci95_low,mean_purified_confidence_ci95_high,mean_purified_confidence_min,mean_purified_confidence_max,mean_purified_margin_mean,mean_purified_margin_std,mean_purified_margin_sample_std,mean_purified_margin_sem,mean_purified_margin_ci95_half_width,mean_purified_margin_ci95_low,mean_purified_margin_ci95_high,mean_purified_margin_min,mean_purified_margin_max,mean_target_degree_mean,mean_target_degree_std,mean_target_degree_sample_std,mean_target_degree_sem,mean_target_degree_ci95_half_width,mean_target_degree_ci95_low,mean_target_degree_ci95_high,mean_target_degree_min,mean_target_degree_max,mean_resolved_p_delete_mean,mean_resolved_p_delete_std,mean_resolved_p_delete_sample_std,mean_resolved_p_delete_sem,mean_resolved_p_delete_ci95_half_width,mean_resolved_p_delete_ci95_low,mean_resolved_p_delete_ci95_high,mean_resolved_p_delete_min,mean_resolved_p_delete_max,mean_resolved_p_add_mean,mean_resolved_p_add_std,mean_resolved_p_add_sample_std,mean_resolved_p_add_sem,mean_resolved_p_add_ci95_half_width,mean_resolved_p_add_ci95_low,mean_resolved_p_add_ci95_high,mean_resolved_p_add_min,mean_resolved_p_add_max,mean_resolved_max_additions_mean,mean_resolved_max_additions_std,mean_resolved_max_additions_sample_std,mean_resolved_max_additions_sem,mean_resolved_max_additions_ci95_half_width,mean_resolved_max_additions_ci95_low,mean_resolved_max_additions_ci95_high,mean_resolved_max_additions_min,mean_resolved_max_additions_max
ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707368470927901,0.0038392201056644424,0.004702065134556001,0.0027147385711830613,0.0053208875995188,0.9654159594932713,0.9760577346923088,0.9666513091538285,0.975876501811146,0.9414736941855802,0.00767844021132931,0.009404130269112522,0.005429477142366423,0.010641775199038188,0.930831918986542,0.9521154693846184,0.9333026183076566,0.9517530036222928,0.36232360245452994,0.04071442846724206,0.04986478745689443,0.028789448461321476,0.056427318984190095,0.3058962834703398,0.41875092143872006,0.3164113449553649,0.41537201404571533,0.18966847947902152,0.03598093808757945,0.044067469390621214,0.025442365315180755,0.04986703601775428,0.13980144346126724,0.2395355154967758,0.14141096360981464,0.22777403891086578,2.555555555555556,0.17123372230469375,0.20971762320196521,0.12108052620946314,0.23731783137054774,2.318237724185008,2.7928733869261038,2.3333333333333335,2.75,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,5e-06,0.0,0.0,0.0,0.0,5e-06,5e-06,5e-06,5e-06,64.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0
ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604670553446094,0.0072088763575747965,0.00882903434743581,0.0050974453571765175,0.009990992900065974,0.9504760624445434,0.9704580482446754,0.9547520461000435,0.9706359106977147,0.920934110689219,0.014417752715149864,0.017658068694871954,0.010194890714353227,0.019981985800132326,0.9009521248890867,0.9409160964893514,0.9095040922000872,0.94127182139543,0.3623236024545298,0.040714426455084954,0.049864784992515336,0.02878944703851154,0.05642731619548262,0.3058962862590472,0.41875091865001246,0.3164113474388917,0.41537201156218845,0.18966847782333693,0.035980936977280095,0.04406746803078778,0.025442364530080554,0.049867034478957885,0.13980144334437905,0.2395355123022948,0.14141096360981464,0.22777403642733893,2.555555555555556,0.17123372230469375,0.20971762320196521,0.12108052620946314,0.23731783137054774,2.318237724185008,2.7928733869261038,2.3333333333333335,2.75,0.019999999999999997,0.0,0.0,0.0,0.0,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,1e-05,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1e-05,96.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,96.0
ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.17123372230469378,0.20971762320196524,0.12108052620946315,0.23731783137054777,0.20712661307389665,0.6817622758149922,0.25,0.6666666666666666,0.22222222222222224,0.19641855032959654,0.2405626121623441,0.13888888888888892,0.2722222222222223,-0.05000000000000007,0.4944444444444446,0.08333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9407512410244387,0.009760049572759246,0.011953570658764557,0.0069013972376149296,0.013526738585725262,0.9272245024387135,0.954277979610164,0.9308913562876909,0.9540462808953892,0.8815024820488779,0.01952009914551876,0.02390714131752944,0.013802794475230048,0.027053477171450895,0.854449004877427,0.9085559592203288,0.8617827125753821,0.9080925617907792,0.3623236024545298,0.040714426455084954,0.049864784992515336,0.02878944703851154,0.05642731619548262,0.3058962862590472,0.41875091865001246,0.3164113474388917,0.41537201156218845,0.18966847616765237,0.035980937532429765,0.044067468710704494,0.02544236492263065,0.049867035248356076,0.1398014409192963,0.23953551141600843,0.1414109611262878,0.22777403518557549,2.555555555555556,0.17123372230469375,0.20971762320196521,0.12108052620946314,0.23731783137054774,2.318237724185008,2.7928733869261038,2.3333333333333335,2.75,0.049999999999999996,0.0,0.0,0.0,0.0,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.049999999999999996,2e-05,0.0,0.0,0.0,0.0,2e-05,2e-05,2e-05,2e-05,160.0,0.0,0.0,0.0,0.0,160.0,160.0,160.0,160.0
ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702979448521069,0.0036525565949762705,0.004473449957164713,0.002582747536975367,0.0050621851724717195,0.9652357596796352,0.9753601300245786,0.9664752663995043,0.9752179551480439,0.9405958897042138,0.007305113189952624,0.008946899914329526,0.0051654950739507925,0.010124370344943553,0.9304715193592703,0.9507202600491573,0.9329505327990087,0.950435910296088,0.3623236024545298,0.040714426455084954,0.049864784992515336,0.02878944703851154,0.05642731619548262,0.3058962862590472,0.41875091865001246,0.3164113474388917,0.41537201156218845,0.18966847616765237,0.03598093651013179,0.04406746745865029,0.02544236419975682,0.04986703383152337,0.139801442336129,0.23953550999917572,0.14141096360981464,0.22777403642733893,2.555555555555556,0.17123372230469375,0.20971762320196521,0.12108052620946314,0.23731783137054774,2.318237724185008,2.7928733869261038,2.3333333333333335,2.75,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,5e-06,0.0,0.0,0.0,0.0,5e-06,5e-06,5e-06,5e-06,64.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0
ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634237147726873,0.006808050090175312,0.00833812443211926,0.00481401838542065,0.009435476035424474,0.9539882387372628,0.9728591908081118,0.9553934524102595,0.9720388985447349,0.9268474295453749,0.01361610018035077,0.016676248864238696,0.009628036770841402,0.01887095207084915,0.9079764774745258,0.945718381616224,0.9107869048205193,0.9440777970894704,0.362323599971003,0.04071442969096869,0.04986478895564734,0.02878944932662687,0.056427320680188665,0.3058962792908143,0.4187509206511917,0.316411342471838,0.41537201404571533,0.18966847740941575,0.03598093718206852,0.044067468281601345,0.02544236467488783,0.04986703476278015,0.1398014426466356,0.2395355121721959,0.14141096360981464,0.22777403766910234,2.555555555555556,0.17123372230469375,0.20971762320196521,0.12108052620946314,0.23731783137054774,2.318237724185008,2.7928733869261038,2.3333333333333335,2.75,0.019999999999999997,0.0,0.0,0.0,0.0,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,1e-05,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1e-05,96.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,96.0
ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.039283710065919325,0.048112522432468836,0.027777777777777794,0.054444444444444476,0.33444444444444443,0.44333333333333336,0.3333333333333333,0.4166666666666667,0.2777777777777778,0.14163943093313294,0.17347216662217776,0.10015420209622196,0.19630223610859504,0.08147554166918275,0.47408001388637283,0.08333333333333333,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9424091161436762,0.010252129183933572,0.012556242638866679,0.007249350067559934,0.01420872613241747,0.9282003900112588,0.9566178422760936,0.930933396625774,0.9558209660880473,0.8848182322873526,0.020504258367867404,0.025112485277733677,0.014498700135120054,0.028417452264835306,0.8564007800225173,0.9132356845521878,0.8618667932515477,0.911641932176095,0.3623236016266876,0.04071442738861415,0.049864786135850436,0.02878944769861637,0.05642731748928808,0.3058962841373995,0.4187509191159757,0.3164113449553649,0.41537201156218845,0.18966847492588892,0.03598093718206852,0.044067468281601345,0.02544236467488783,0.04986703476278015,0.13980144016310878,0.23953550968866907,0.1414109611262878,0.22777403518557549,2.555555555555556,0.17123372230469375,0.20971762320196521,0.12108052620946314,0.23731783137054774,2.318237724185008,2.7928733869261038,2.3333333333333335,2.75,0.049999999999999996,0.0,0.0,0.0,0.0,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.049999999999999996,2e-05,0.0,0.0,0.0,0.0,2e-05,2e-05,2e-05,2e-05,160.0,0.0,0.0,0.0,0.0,160.0,160.0,160.0,160.0
ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.7222222222222222,0.07856742013183865,0.09622504486493767,0.05555555555555559,0.10888888888888895,0.6133333333333333,0.8311111111111111,0.6666666666666666,0.8333333333333334,0.7222222222222222,0.07856742013183865,0.09622504486493767,0.05555555555555559,0.10888888888888895,0.6133333333333333,0.8311111111111111,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.07856742013183865,0.09622504486493767,0.05555555555555559,0.10888888888888895,0.6133333333333333,0.8311111111111111,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685071050815518,0.0056809895613110116,0.006957762829644815,0.004017066242653007,0.007873449835599892,0.9606336552459519,0.9763805549171517,0.9607819688838771,0.9742807374490936,0.9370142101631038,0.011361979122622236,0.013915525659289892,0.008034132485306164,0.015746899671200083,0.9212673104919037,0.952761109834304,0.9215639377677541,0.9485614748981877,0.37966609332296586,0.04852113429811032,0.05942601038571314,0.03430962309305698,0.06724686126239168,0.3124192320605742,0.4469129545853575,0.31927139312028885,0.4380735630790393,0.2249963308374087,0.04800831495117335,0.0587979375206017,0.03394700505531419,0.06653612990841581,0.15846020092899288,0.2915324607458245,0.16344146120051542,0.2805819492787123,1.75,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,1.5866666666666667,1.9133333333333333,1.6666666666666667,1.9166666666666667,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,5e-06,0.0,0.0,0.0,0.0,5e-06,5e-06,5e-06,5e-06,64.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0
ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.7222222222222222,0.07856742013183865,0.09622504486493767,0.05555555555555559,0.10888888888888895,0.6133333333333333,0.8311111111111111,0.6666666666666666,0.8333333333333334,0.7222222222222222,0.07856742013183865,0.09622504486493767,0.05555555555555559,0.10888888888888895,0.6133333333333333,0.8311111111111111,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.07856742013183865,0.09622504486493767,0.05555555555555559,0.10888888888888895,0.6133333333333333,0.8311111111111111,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585724126482845,0.012459474481055447,0.015259677470907038,0.008810178895575047,0.01726795063532709,0.9413044620129575,0.9758403632836116,0.9412392898473452,0.9699830398263504,0.9171448252965696,0.02491894896211115,0.030519354941814392,0.017620357791150277,0.03453590127065454,0.8826089240259151,0.9516807265672241,0.8824785796946903,0.9399660796527013,0.37966609332296586,0.048521138351991636,0.059426015350683495,0.03430962595958395,0.06724686688078454,0.31241922644218134,0.4469129602037504,0.31927138815323514,0.438073568046093,0.22499633166525101,0.04800831893958455,0.05879794240538786,0.033947007875546796,0.06653613543607172,0.15846019622917928,0.29153246710132275,0.16344145747522512,0.28058195548752946,1.75,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,1.5866666666666667,1.9133333333333333,1.6666666666666667,1.9166666666666667,0.019999999999999997,0.0,0.0,0.0,0.0,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,1e-05,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1e-05,96.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,96.0
ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.7222222222222222,0.07856742013183865,0.09622504486493767,0.05555555555555559,0.10888888888888895,0.6133333333333333,0.8311111111111111,0.6666666666666666,0.8333333333333334,0.7222222222222222,0.07856742013183865,0.09622504486493767,0.05555555555555559,0.10888888888888895,0.6133333333333333,0.8311111111111111,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.11785113019775795,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.33666666666666667,0.6633333333333333,0.3333333333333333,0.5833333333333334,0.2222222222222222,0.10393492741038726,0.1272937693043289,0.07349309197401642,0.14404646026907217,0.07817576195315004,0.3662686824912944,0.08333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9376051724389772,0.02099815024266341,0.025717376818412064,0.014847934428961247,0.029101951480764044,0.9085032209582132,0.9667071239197412,0.9082012876070155,0.9559046331678713,0.8752103448779547,0.0419963004853272,0.05143475363682459,0.029695868857922764,0.058203902961528615,0.817006441916426,0.9334142478394833,0.8164025752140306,0.9118092663357431,0.37966609249512356,0.04852113543024862,0.05942601177229372,0.03430962389359965,0.06724686283145531,0.31241922966366825,0.4469129553265789,0.31927138815323514,0.4380735605955124,0.22499632876780298,0.04800831531143601,0.05879793796183155,0.03394700531005836,0.06653613040771439,0.1584601983600886,0.2915324591755174,0.1634414562334617,0.28058194431165856,1.75,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,1.5866666666666667,1.9133333333333333,1.6666666666666667,1.9166666666666667,0.049999999999999996,0.0,0.0,0.0,0.0,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.049999999999999996,2e-05,0.0,0.0,0.0,0.0,2e-05,2e-05,2e-05,2e-05,160.0,0.0,0.0,0.0,0.0,160.0,160.0,160.0,160.0
ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,3,7; 42; 99,11.666666666666666,0.4714045207910317,0.5773502691896257,0.3333333333333333,0.6533333333333333,11.013333333333332,12.32,11.0,12.0,0.6616161616161617,0.12994626596230918,0.1591510227938256,0.09188588585181948,0.18009633626956617,0.4815198253465955,0.8417124978857278,0.5,0.8181818181818182,0.6616161616161617,0.12994626596230918,0.1591510227938256,0.09188588585181948,0.18009633626956617,0.4815198253465955,0.8417124978857278,0.5,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6616161616161617,0.12994626596230918,0.1591510227938256,0.09188588585181948,0.18009633626956617,0.4815198253465955,0.8417124978857278,0.5,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690596915495703,0.0009569565734649513,0.0011720276554956675,0.0006766704823981096,0.0013262741455002949,0.9677334174040699,0.9703859656950706,0.9677070423562973,0.9697734854029402,0.9381193830991409,0.001913913146929817,0.0023440553109912304,0.001353340964796159,0.0026525482910004713,0.9354668348081404,0.9407719313901414,0.935414084712595,0.9395469708058802,0.3460524824607854,0.04304081586907704,0.05271401849616183,0.030434452768825945,0.05965152742689885,0.2864009550338866,0.40570400988768424,0.2856815221409003,0.38296686361233395,0.19304893388779779,0.04427052380353487,0.054220096982198596,0.03130398758815998,0.06135581567279356,0.13169311821500423,0.25440474956059134,0.13097226805984974,0.23113599622791464,2.472222222222222,0.5541649262016668,0.6787106512705898,0.3918537772129413,0.7680334033373649,1.704188818884857,3.2402556255595867,2.0,3.25,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,5e-06,0.0,0.0,0.0,0.0,5e-06,5e-06,5e-06,5e-06,64.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0
