seed,summary_type,config_branch,model_variant,attack_variant,threshold,config_label,mode,purification_operator,purification_threshold,certificate_report_strategy,adaptive_profile,p_delete,p_add,max_additions,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,max_reported_radius,mean_pA_lower,mean_lower_margin,mean_purified_confidence,mean_purified_margin,mean_target_degree,mean_resolved_p_delete,mean_resolved_p_add,mean_resolved_max_additions,failure_reason_counts
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9647105641077971,0.9294211282155941,0.46694790571928024,0.3105681057398518,2.4166666666666665,0.009999999999999998,5e-06,64.0,prediction-incorrect:5; zero-radius:7
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9636009316339349,0.9272018632678695,0.46694789330164593,0.3105680902178089,2.4166666666666665,0.019999999999999997,1e-05,96.0,prediction-incorrect:5; zero-radius:7
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.25,0.3333333333333333,1,0.9402932293602251,0.8805864587204502,0.46694790571928024,0.31056810822337866,2.4166666666666665,0.049999999999999996,2e-05,160.0,positive-radius:4; prediction-incorrect:5; zero-radius:3
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9660341316950455,0.9320682633900913,0.46694789826869965,0.3105680945639809,2.4166666666666665,0.009999999999999998,5e-06,64.0,prediction-incorrect:5; zero-radius:7
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9549166814152718,0.9098333628305441,0.46694789578517276,0.3105680976683895,2.4166666666666665,0.019999999999999997,1e-05,96.0,prediction-incorrect:5; zero-radius:7
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.25,0.3333333333333333,1,0.9311834658359799,0.8623669316719594,0.46694790571928024,0.31056810449808836,2.4166666666666665,0.049999999999999996,2e-05,160.0,positive-radius:4; prediction-incorrect:5; zero-radius:3
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9722252622998933,0.944450524599787,0.5002506747841835,0.3804093246969084,1.5833333333333333,0.009999999999999998,5e-06,64.0,prediction-incorrect:4; zero-radius:8
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9603441288965638,0.920688257793128,0.5002506747841835,0.38040932718043524,1.5833333333333333,0.019999999999999997,1e-05,96.0,prediction-incorrect:4; zero-radius:8
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,0.16666666666666666,1,0.9455872878768883,0.8911745757537766,0.5002506747841835,0.38040932718043524,1.5833333333333333,0.049999999999999996,2e-05,160.0,positive-radius:2; prediction-incorrect:4; zero-radius:6
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9666513091538285,0.9333026183076566,0.3164113449553649,0.14141096360981464,2.75,0.009999999999999998,5e-06,64.0,prediction-incorrect:3; zero-radius:9
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9547520461000435,0.9095040922000872,0.3164113474388917,0.14141096360981464,2.75,0.019999999999999997,1e-05,96.0,prediction-incorrect:3; zero-radius:9
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,12,0.75,0.75,0.0,0.0,0.6666666666666666,0.08333333333333333,1,0.9308913562876909,0.8617827125753821,0.3164113474388917,0.1414109611262878,2.75,0.049999999999999996,2e-05,160.0,positive-radius:1; prediction-incorrect:3; zero-radius:8
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9664752663995043,0.9329505327990087,0.3164113474388917,0.14141096360981464,2.75,0.009999999999999998,5e-06,64.0,prediction-incorrect:3; zero-radius:9
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9553934524102595,0.9107869048205193,0.316411342471838,0.14141096360981464,2.75,0.019999999999999997,1e-05,96.0,prediction-incorrect:3; zero-radius:9
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,12,0.75,0.75,0.0,0.0,0.4166666666666667,0.3333333333333333,1,0.9404729857172075,0.8809459714344151,0.3164113449553649,0.1414109611262878,2.75,0.049999999999999996,2e-05,160.0,positive-radius:4; prediction-incorrect:3; zero-radius:5
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,12,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0,0.9607819688838771,0.9215639377677541,0.31927139312028885,0.16344146120051542,1.6666666666666667,0.009999999999999998,5e-06,64.0,prediction-incorrect:2; zero-radius:10
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,12,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0,0.9412392898473452,0.8824785796946903,0.31927138815323514,0.16344145747522512,1.6666666666666667,0.019999999999999997,1e-05,96.0,prediction-incorrect:2; zero-radius:10
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,12,0.8333333333333334,0.8333333333333334,0.0,0.0,0.5833333333333334,0.25,1,0.9082012876070155,0.8164025752140306,0.31927138815323514,0.1634414562334617,1.6666666666666667,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:2; zero-radius:7
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9674477358521465,0.9348954717042933,0.41413284702734515,0.26818096366795624,2.090909090909091,0.009999999999999998,5e-06,64.0,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9539137993651632,0.9078275987303261,0.4141328416087411,0.26818095960400323,2.090909090909091,0.019999999999999997,1e-05,96.0,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.45454545454545453,0.09090909090909091,1,0.9266737977258028,0.8533475954516057,0.41413284702734515,0.26818096366795624,2.090909090909091,0.049999999999999996,2e-05,160.0,positive-radius:1; prediction-incorrect:5; zero-radius:5
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9684452578544729,0.9368905157089454,0.4141328416087411,0.2681809582493522,2.090909090909091,0.009999999999999998,5e-06,64.0,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9549765231786668,0.9099530463573338,0.41413284702734515,0.26818096231330524,2.090909090909091,0.019999999999999997,1e-05,96.0,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.45454545454545453,0.09090909090909091,1,0.9305539364020811,0.8611078728041622,0.4141328416087411,0.26818095960400323,2.090909090909091,0.049999999999999996,2e-05,160.0,positive-radius:1; prediction-incorrect:5; zero-radius:5
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9681152623295791,0.9362305246591585,0.4239360297268087,0.2760479734702544,1.3636363636363635,0.009999999999999998,5e-06,64.0,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9558997369535479,0.9117994739070958,0.4239360297268087,0.2760479734702544,1.3636363636363635,0.019999999999999997,1e-05,96.0,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.36363636363636365,0.18181818181818182,1,0.9380670239516004,0.8761340479032012,0.4239360297268087,0.2760479734702544,1.3636363636363635,0.049999999999999996,2e-05,160.0,positive-radius:2; prediction-incorrect:5; zero-radius:4
42,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9693202228242405,0.938640445648481,0.36950906162912195,0.23113599622791464,2.0,0.009999999999999998,5e-06,64.0,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9552925455704713,0.9105850911409429,0.369509064338424,0.23113599622791464,2.0,0.019999999999999997,1e-05,96.0,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.5454545454545454,0.2727272727272727,1,0.9397402430109278,0.8794804860218562,0.369509067047726,0.23113600029186768,2.0,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:2; zero-radius:6
42,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9702719490038446,0.9405438980076888,0.369509064338424,0.23113599622791464,2.0,0.009999999999999998,5e-06,64.0,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9558724910928658,0.9117449821857317,0.36950906162912195,0.23113599622791464,2.0,0.019999999999999997,1e-05,96.0,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.5454545454545454,0.2727272727272727,1,0.9375075773142517,0.8750151546285039,0.36950906162912195,0.2311359948732636,2.0,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:2; zero-radius:6
42,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9676422390520323,0.9352844781040648,0.4274342412298376,0.28848355737599457,1.5454545454545454,0.009999999999999998,5e-06,64.0,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9571297719658293,0.9142595439316586,0.4274342412298376,0.28848355737599457,1.5454545454545454,0.019999999999999997,1e-05,96.0,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.6363636363636364,0.18181818181818182,1,0.9302036782952201,0.8604073565904403,0.4274342412298376,0.28848355873064563,1.5454545454545454,0.049999999999999996,2e-05,160.0,positive-radius:2; prediction-incorrect:2; zero-radius:7
99,fixed-config,ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9696985468894734,0.9393970937789473,0.38296686361233395,0.21703853737562895,3.25,0.009999999999999998,5e-06,64.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9576481768382156,0.9152963536764314,0.38296686361233395,0.21703853737562895,3.25,0.019999999999999997,1e-05,96.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,1,0.9371476570198758,0.8742953140397516,0.38296686361233395,0.2170385386173924,3.25,0.049999999999999996,2e-05,160.0,positive-radius:4; prediction-incorrect:6; zero-radius:2
99,fixed-config,ablation,clean-training,clean-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9685636986264106,0.9371273972528216,0.38296686112880707,0.2170385361338655,3.25,0.009999999999999998,5e-06,64.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-training,clean-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9602041184324209,0.9204082368648424,0.38296686361233395,0.21703853737562895,3.25,0.019999999999999997,1e-05,96.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-training,clean-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.25,0.25,1,0.9322179498461134,0.8644358996922269,0.38296686112880707,0.2170385361338655,3.25,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:6; zero-radius:3
99,fixed-config,ablation,clean-training,clean-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9690950492519105,0.9381900985038215,0.30350373437007266,0.12668769309918085,2.3333333333333335,0.009999999999999998,5e-06,64.0,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,clean-training,clean-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9542041531568405,0.9084083063136812,0.30350373437007266,0.1266876912365357,2.3333333333333335,0.019999999999999997,1e-05,96.0,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,clean-training,clean-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.4166666666666667,0.25,1,0.9305370967494208,0.8610741934988418,0.30350373437007266,0.1266876912365357,2.3333333333333335,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:4; zero-radius:5
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9705829109654074,0.9411658219308151,0.4620257690548897,0.30733850187001127,2.75,0.009999999999999998,5e-06,64.0,prediction-incorrect:5; zero-radius:7
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9640387962651685,0.9280775925303376,0.4620257690548897,0.30733850187001127,2.75,0.019999999999999997,1e-05,96.0,prediction-incorrect:5; zero-radius:7
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.3333333333333333,0.25,1,0.9436588807231706,0.8873177614463414,0.4620257690548897,0.30733850187001127,2.75,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:5; zero-radius:4
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9696968894580288,0.9393937789160578,0.4620257690548897,0.30733850187001127,2.75,0.009999999999999998,5e-06,64.0,prediction-incorrect:5; zero-radius:7
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9647415871127323,0.929483174225465,0.4620257690548897,0.30733850187001127,2.75,0.019999999999999997,1e-05,96.0,prediction-incorrect:5; zero-radius:7
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.3333333333333333,0.25,1,0.945871168894305,0.8917423377886102,0.4620257690548897,0.30733850187001127,2.75,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:5; zero-radius:4
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9688640434344572,0.9377280868689145,0.4049263844887416,0.24494803720153868,1.75,0.009999999999999998,5e-06,64.0,prediction-incorrect:3; zero-radius:9
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9589414189215596,0.917882837843119,0.4049263906975587,0.24494804465211928,1.75,0.019999999999999997,1e-05,96.0,prediction-incorrect:3; zero-radius:9
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,12,0.75,0.75,0.0,0.0,0.5833333333333334,0.16666666666666666,1,0.9401591187398829,0.880318237479766,0.4049263869722684,0.24494803844330212,1.75,0.049999999999999996,2e-05,160.0,positive-radius:2; prediction-incorrect:3; zero-radius:7
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9696827303133957,0.9393654606267913,0.41537201404571533,0.22777403891086578,2.3333333333333335,0.009999999999999998,5e-06,64.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9560132092360701,0.9120264184721399,0.41537201156218845,0.22777403642733893,2.3333333333333335,0.019999999999999997,1e-05,96.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.4166666666666667,0.08333333333333333,1,0.9373160858902362,0.8746321717804725,0.41537201156218845,0.22777403518557549,2.3333333333333335,0.049999999999999996,2e-05,160.0,positive-radius:1; prediction-incorrect:6; zero-radius:5
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9692006130087724,0.9384012260175445,0.41537201156218845,0.22777403642733893,2.3333333333333335,0.009999999999999998,5e-06,64.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9628387933630674,0.925677586726135,0.41537201404571533,0.22777403766910234,2.3333333333333335,0.019999999999999997,1e-05,96.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.4166666666666667,0.08333333333333333,1,0.930933396625774,0.8618667932515477,0.41537201156218845,0.22777403518557549,2.3333333333333335,0.049999999999999996,2e-05,160.0,positive-radius:1; prediction-incorrect:6; zero-radius:5
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9704586089116849,0.9409172178233699,0.4380735630790393,0.2805819492787123,1.6666666666666667,0.009999999999999998,5e-06,64.0,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9644949082711581,0.9289898165423168,0.438073568046093,0.28058195548752946,1.6666666666666667,0.019999999999999997,1e-05,96.0,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,1,0.9487095965420448,0.8974191930840901,0.4380735605955124,0.28058194431165856,1.6666666666666667,0.049999999999999996,2e-05,160.0,positive-radius:4; prediction-incorrect:4; zero-radius:4
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9673406953729687,0.9346813907459381,0.38296686361233395,0.2170385386173924,3.25,0.009999999999999998,5e-06,64.0,prediction-incorrect:6; zero-radius:6
