model_variant,attack_variant,threshold,num_seeds,seeds,evaluated_nodes_mean,evaluated_nodes_std,evaluated_nodes_sample_std,evaluated_nodes_sem,evaluated_nodes_ci95_half_width,evaluated_nodes_ci95_low,evaluated_nodes_ci95_high,evaluated_nodes_min,evaluated_nodes_max,purified_plain_correct_fraction_mean,purified_plain_correct_fraction_std,purified_plain_correct_fraction_sample_std,purified_plain_correct_fraction_sem,purified_plain_correct_fraction_ci95_half_width,purified_plain_correct_fraction_ci95_low,purified_plain_correct_fraction_ci95_high,purified_plain_correct_fraction_min,purified_plain_correct_fraction_max,correct_fraction_mean,correct_fraction_std,correct_fraction_sample_std,correct_fraction_sem,correct_fraction_ci95_half_width,correct_fraction_ci95_low,correct_fraction_ci95_high,correct_fraction_min,correct_fraction_max,positive_certified_fraction_mean,positive_certified_fraction_std,positive_certified_fraction_sample_std,positive_certified_fraction_sem,positive_certified_fraction_ci95_half_width,positive_certified_fraction_ci95_low,positive_certified_fraction_ci95_high,positive_certified_fraction_min,positive_certified_fraction_max,mean_reported_radius_mean,mean_reported_radius_std,mean_reported_radius_sample_std,mean_reported_radius_sem,mean_reported_radius_ci95_half_width,mean_reported_radius_ci95_low,mean_reported_radius_ci95_high,mean_reported_radius_min,mean_reported_radius_max,max_reported_radius_mean,max_reported_radius_std,max_reported_radius_sample_std,max_reported_radius_sem,max_reported_radius_ci95_half_width,max_reported_radius_ci95_low,max_reported_radius_ci95_high,max_reported_radius_min,max_reported_radius_max,mean_pA_lower_mean,mean_pA_lower_std,mean_pA_lower_sample_std,mean_pA_lower_sem,mean_pA_lower_ci95_half_width,mean_pA_lower_ci95_low,mean_pA_lower_ci95_high,mean_pA_lower_min,mean_pA_lower_max,mean_target_edge_retention_mean,mean_target_edge_retention_std,mean_target_edge_retention_sample_std,mean_target_edge_retention_sem,mean_target_edge_retention_ci95_half_width,mean_target_edge_retention_ci95_low,mean_target_edge_retention_ci95_high,mean_target_edge_retention_min,mean_target_edge_retention_max,nodes_with_correct_config_mean,nodes_with_correct_config_std,nodes_with_correct_config_sample_std,nodes_with_correct_config_sem,nodes_with_correct_config_ci95_half_width,nodes_with_correct_config_ci95_low,nodes_with_correct_config_ci95_high,nodes_with_correct_config_min,nodes_with_correct_config_max,nodes_without_correct_config_mean,nodes_without_correct_config_std,nodes_without_correct_config_sample_std,nodes_without_correct_config_sem,nodes_without_correct_config_ci95_half_width,nodes_without_correct_config_ci95_low,nodes_without_correct_config_ci95_high,nodes_without_correct_config_min,nodes_without_correct_config_max
clean-training,clean-training,0.01,5,7; 21; 42; 84; 99,11.6,0.48989794855663565,0.5477225575051662,0.24494897427831783,0.48009998958550293,11.119900010414497,12.080099989585502,11.0,12.0,0.5833333333333333,0.14237587831313345,0.15918107113220223,0.07118793915656671,0.13952836074687075,0.4438049725864625,0.722861694080204,0.4166666666666667,0.75,0.6848484848484848,0.15808484197906053,0.17674422643874585,0.07904242098953025,0.1549231451394793,0.5299253397090056,0.8397716299879641,0.5454545454545454,0.9166666666666666,0.3757575757575758,0.13825290569115628,0.1545714476061465,0.06912645284557814,0.13548784757733315,0.24026972818024264,0.511245423334909,0.25,0.5833333333333334,0.9045454545454545,0.2372361518309071,0.2652380811071847,0.11861807591545354,0.2324914287942889,0.6720540257511656,1.1370368833397435,0.6363636363636364,1.1666666666666667,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.984186826220115,0.006637330702606283,0.007420761320087044,0.0033186653513031412,0.006504584088554157,0.9776822421315609,0.9906914103086691,0.971543477657521,0.9909052747454433,0.4059108946608946,0.05634760743103663,0.0629985402926351,0.028173803715518315,0.0552206552824159,0.3506902393784787,0.46113154994331046,0.33784271284271283,0.4715277777777778,8.0,2.0976176963403033,2.345207879911715,1.0488088481701516,2.055665342413497,5.944334657586503,10.055665342413498,6.0,11.0,3.6,1.7435595774162693,1.9493588689617927,0.8717797887081347,1.7086883858679438,1.8913116141320563,5.308688385867944,1.0,5.0
clean-training,clean-training,0.02,5,7; 21; 42; 84; 99,11.6,0.48989794855663565,0.5477225575051662,0.24494897427831783,0.48009998958550293,11.119900010414497,12.080099989585502,11.0,12.0,0.5833333333333333,0.14237587831313345,0.15918107113220223,0.07118793915656671,0.13952836074687075,0.4438049725864625,0.722861694080204,0.4166666666666667,0.75,0.6848484848484848,0.15808484197906053,0.17674422643874585,0.07904242098953025,0.1549231451394793,0.5299253397090056,0.8397716299879641,0.5454545454545454,0.9166666666666666,0.3939393939393939,0.1291883257411649,0.14443693912831532,0.06459416287058245,0.1266045592263416,0.2673348347130523,0.5205439531657355,0.25,0.5833333333333334,0.9227272727272726,0.21874926210029028,0.24456911004208376,0.10937463105014514,0.21437427685828447,0.7083529958689881,1.137101549585557,0.6363636363636364,1.1666666666666667,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.9840859062229056,0.006241857775667636,0.006978609146139233,0.0031209288878338176,0.006117020620154282,0.9779688856027513,0.9902029268430599,0.9723735346824416,0.9904186599148996,0.4059108946608946,0.05634760743103663,0.0629985402926351,0.028173803715518315,0.0552206552824159,0.3506902393784787,0.46113154994331046,0.33784271284271283,0.4715277777777778,8.0,2.0976176963403033,2.345207879911715,1.0488088481701516,2.055665342413497,5.944334657586503,10.055665342413498,6.0,11.0,3.6,1.7435595774162693,1.9493588689617927,0.8717797887081347,1.7086883858679438,1.8913116141320563,5.308688385867944,1.0,5.0
clean-training,clean-training,0.05,5,7; 21; 42; 84; 99,11.6,0.48989794855663565,0.5477225575051662,0.24494897427831783,0.48009998958550293,11.119900010414497,12.080099989585502,11.0,12.0,0.6893939393939393,0.13585764709975692,0.1518934670891168,0.06792882354987845,0.13314049415776175,0.5562534452361776,0.8225344335517011,0.5,0.9166666666666666,0.7227272727272728,0.11425086376672032,0.12773634893522715,0.05712543188336015,0.1119658464913859,0.6107614262358869,0.8346931192186586,0.5833333333333334,0.9166666666666666,0.3939393939393939,0.10551809300897061,0.1179728144121018,0.052759046504485305,0.10340773114879119,0.2905316627906027,0.4973471250881851,0.2727272727272727,0.5833333333333334,0.906060606060606,0.18781768312292613,0.20998655341968891,0.09390884156146306,0.1840613294604676,0.7219992766001384,1.0901219355210736,0.6363636363636364,1.0833333333333333,4.8,0.39999999999999997,0.44721359549995787,0.19999999999999996,0.3919999999999999,4.4079999999999995,5.192,4.0,5.0,0.9833409560703126,0.0037786557744333223,0.00422466558760251,0.001889327887216661,0.0037030826589446553,0.9796378734113679,0.9870440387292573,0.9767763072166469,0.9872223721008883,0.2568704906204906,0.017846124182220143,0.01995257340317354,0.00892306209111007,0.01748920169857574,0.23938128892191488,0.2743596923190664,0.2387445887445887,0.2884920634920635,8.4,1.4966629547095764,1.6733200530681511,0.7483314773547882,1.4667296956153848,6.933270304384616,9.866729695615385,7.0,11.0,3.2,1.32664991614216,1.4832396974191326,0.6633249580710799,1.3001169178193166,1.8998830821806836,4.500116917819317,1.0,5.0
clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,5,7; 21; 42; 84; 99,11.8,0.39999999999999997,0.4472135954999579,0.19999999999999998,0.39199999999999996,11.408000000000001,12.192,11.0,12.0,0.5757575757575757,0.11882111470725848,0.132846044823865,0.05941055735362924,0.11644469241311331,0.4593128833444624,0.692202268170689,0.4166666666666667,0.75,0.6590909090909092,0.14469498650076756,0.16177391290956536,0.07234749325038378,0.1418010867707522,0.517289822320157,0.8008919958616614,0.5,0.8333333333333334,0.3378787878787879,0.10215762321840954,0.11421569496808728,0.051078811609204765,0.10011447075404134,0.23776431712474655,0.43799325863282923,0.25,0.5,0.7439393939393939,0.26570936987210836,0.29707210664633443,0.13285468493605418,0.2603951824746662,0.4835442114647277,1.00433457641406,0.4166666666666667,1.1666666666666667,4.2,1.6000000000000003,1.7888543819998322,0.8000000000000002,1.5680000000000003,2.6319999999999997,5.768000000000001,1.0,5.0,0.9774527222874649,0.021271197944992205,0.023781922283928197,0.0106355989724961,0.020845773986092355,0.9566069483013726,0.9982984962735573,0.9352369419617635,0.9916356557985057,0.38890234765234766,0.043804026138935206,0.04897439006741838,0.0219020130694676,0.042927945616156496,0.3459744020361912,0.43183029326850414,0.33784271284271283,0.43977272727272726,7.8,1.8330302779823362,2.04939015319192,0.916515138991168,1.7963696724226892,6.00363032757731,9.59636967242269,6.0,10.0,4.0,1.6733200530681511,1.8708286933869707,0.8366600265340755,1.639853652006788,2.3601463479932123,5.639853652006788,2.0,6.0
clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,5,7; 21; 42; 84; 99,11.8,0.39999999999999997,0.4472135954999579,0.19999999999999998,0.39199999999999996,11.408000000000001,12.192,11.0,12.0,0.5757575757575757,0.11882111470725848,0.132846044823865,0.05941055735362924,0.11644469241311331,0.4593128833444624,0.692202268170689,0.4166666666666667,0.75,0.6590909090909092,0.14469498650076756,0.16177391290956536,0.07234749325038378,0.1418010867707522,0.517289822320157,0.8008919958616614,0.5,0.8333333333333334,0.35454545454545455,0.09283317383054783,0.10379064362607975,0.046416586915273915,0.09097651035393688,0.26356894419151766,0.44552196489939144,0.25,0.5,0.7606060606060605,0.2576024941560323,0.28800834405319026,0.12880124707801613,0.25245044427291163,0.5081556163331489,1.0130565048789721,0.4166666666666667,1.1666666666666667,4.2,1.6000000000000003,1.7888543819998322,0.8000000000000002,1.5680000000000003,2.6319999999999997,5.768000000000001,1.0,5.0,0.9764241827971297,0.021600420713976897,0.02415000452952344,0.010800210356988449,0.021168412299697358,0.9552557704974324,0.9975925950968271,0.9334904870926252,0.9916136977239457,0.38890234765234766,0.043804026138935206,0.04897439006741838,0.0219020130694676,0.042927945616156496,0.3459744020361912,0.43183029326850414,0.33784271284271283,0.43977272727272726,7.8,1.8330302779823362,2.04939015319192,0.916515138991168,1.7963696724226892,6.00363032757731,9.59636967242269,6.0,10.0,4.0,1.6733200530681511,1.8708286933869707,0.8366600265340755,1.639853652006788,2.3601463479932123,5.639853652006788,2.0,6.0
clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,5,7; 21; 42; 84; 99,11.8,0.39999999999999997,0.4472135954999579,0.19999999999999998,0.39199999999999996,11.408000000000001,12.192,11.0,12.0,0.6454545454545454,0.09283317383054782,0.10379064362607973,0.04641658691527391,0.09097651035393686,0.5544780351006086,0.7364310558084822,0.5,0.75,0.7121212121212122,0.12383525298001544,0.13845202183709895,0.06191762649000771,0.12135854792041512,0.590762664200797,0.8334797600416273,0.5833333333333334,0.9166666666666666,0.3727272727272727,0.03754397482837537,0.041975439930894164,0.018771987414187685,0.036793095331807864,0.33593417739546483,0.40952036805908054,0.3333333333333333,0.4166666666666667,0.7787878787878787,0.24001645183893475,0.26834655101508126,0.12000822591946737,0.23521612280215604,0.5435717559857227,1.0140040015900347,0.4166666666666667,1.0833333333333333,4.2,1.6000000000000003,1.7888543819998322,0.8000000000000002,1.5680000000000003,2.6319999999999997,5.768000000000001,1.0,5.0,0.9754310329885335,0.02123376437086968,0.023740070275738833,0.01061688218543484,0.020809089083452286,0.9546219439050813,0.9962401220719858,0.9331006732338682,0.9888658313016713,0.26823218448218444,0.026505215730300038,0.029633732065623808,0.013252607865150017,0.025975111415694033,0.2422570730664904,0.2942072958978785,0.2387445887445887,0.3156288156288156,8.4,1.4966629547095764,1.6733200530681511,0.7483314773547882,1.4667296956153848,6.933270304384616,9.866729695615385,7.0,11.0,3.4,1.4966629547095767,1.6733200530681511,0.7483314773547882,1.4667296956153848,1.9332703043846151,4.866729695615385,1.0,5.0
matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,5,7; 21; 42; 84; 99,11.4,0.4898979485566356,0.5477225575051661,0.24494897427831777,0.4800999895855028,10.919900010414498,11.880099989585503,11.0,12.0,0.5409090909090909,0.1145518677056715,0.12807288156972216,0.05727593385283574,0.11226083035155805,0.42864826055753286,0.653169921260649,0.36363636363636365,0.6666666666666666,0.646969696969697,0.10449054333070708,0.11682397894667416,0.05224527166535354,0.10240073246409294,0.544568964505604,0.74937042943379,0.45454545454545453,0.75,0.41969696969696973,0.09696969696969696,0.10841541709089887,0.04848484848484847,0.095030303030303,0.3246666666666667,0.5147272727272727,0.2727272727272727,0.5454545454545454,1.1954545454545453,0.5081159495448043,0.5680909018170179,0.25405797477240216,0.49795363055390823,0.697500914900637,1.6934081760084536,0.2727272727272727,1.75,4.2,1.6,1.7888543819998317,0.7999999999999999,1.5679999999999998,2.6320000000000006,5.768,1.0,5.0,0.9697747588419536,0.018747716717188556,0.020960584501271404,0.009373858358594276,0.01837276238284478,0.9514019964591088,0.9881475212247984,0.9441937558855203,0.9893839044754899,0.40154581529581523,0.07616994285069792,0.08516058502821734,0.03808497142534896,0.07464654399368396,0.32689927130213126,0.4761923592894992,0.30876623376623374,0.5196248196248195,7.4,1.3564659966250536,1.51657508881031,0.6782329983125267,1.3293366766925523,6.070663323307448,8.729336676692553,5.0,9.0,4.0,1.0954451150103321,1.224744871391589,0.5477225575051661,1.0735362127101256,2.926463787289874,5.073536212710126,3.0,6.0
matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,5,7; 21; 42; 84; 99,11.4,0.4898979485566356,0.5477225575051661,0.24494897427831777,0.4800999895855028,10.919900010414498,11.880099989585503,11.0,12.0,0.5409090909090909,0.1145518677056715,0.12807288156972216,0.05727593385283574,0.11226083035155805,0.42864826055753286,0.653169921260649,0.36363636363636365,0.6666666666666666,0.646969696969697,0.10449054333070708,0.11682397894667416,0.05224527166535354,0.10240073246409294,0.544568964505604,0.74937042943379,0.45454545454545453,0.75,0.41969696969696973,0.09696969696969696,0.10841541709089887,0.04848484848484847,0.095030303030303,0.3246666666666667,0.5147272727272727,0.2727272727272727,0.5454545454545454,1.1954545454545453,0.5081159495448043,0.5680909018170179,0.25405797477240216,0.49795363055390823,0.697500914900637,1.6934081760084536,0.2727272727272727,1.75,4.2,1.6,1.7888543819998317,0.7999999999999999,1.5679999999999998,2.6320000000000006,5.768,1.0,5.0,0.9693709652320568,0.01843668510706198,0.02061284058957429,0.00921834255353099,0.018067951404920738,0.951303013827136,0.9874389166369776,0.943675413875979,0.9893173481223135,0.40154581529581523,0.07616994285069792,0.08516058502821734,0.03808497142534896,0.07464654399368396,0.32689927130213126,0.4761923592894992,0.30876623376623374,0.5196248196248195,7.4,1.3564659966250536,1.51657508881031,0.6782329983125267,1.3293366766925523,6.070663323307448,8.729336676692553,5.0,9.0,4.0,1.0954451150103321,1.224744871391589,0.5477225575051661,1.0735362127101256,2.926463787289874,5.073536212710126,3.0,6.0
matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,5,7; 21; 42; 84; 99,11.4,0.4898979485566356,0.5477225575051661,0.24494897427831777,0.4800999895855028,10.919900010414498,11.880099989585503,11.0,12.0,0.646969696969697,0.10449054333070708,0.11682397894667416,0.05224527166535354,0.10240073246409294,0.544568964505604,0.74937042943379,0.45454545454545453,0.75,0.7348484848484849,0.10276257550189803,0.11489205218259928,0.05138128775094901,0.10070732399186005,0.6341411608566248,0.835555808840345,0.5454545454545454,0.8333333333333334,0.43787878787878787,0.045555443570826984,0.05093253428476245,0.022777721785413492,0.04464433469941044,0.39323445317937744,0.4825231225781983,0.36363636363636365,0.5,1.2136363636363636,0.48005203268637214,0.5367144889118396,0.24002601634318607,0.4704509920326447,0.7431853716037189,1.6840873556690084,0.36363636363636365,1.8333333333333333,4.2,1.6,1.7888543819998317,0.7999999999999999,1.5679999999999998,2.6320000000000006,5.768,1.0,5.0,0.9698776631969276,0.019023764319391543,0.021269215103047256,0.009511882159695772,0.01864328903300371,0.9512343741639239,0.9885209522299313,0.9451383345492576,0.9904335044704391,0.299054834054834,0.05694161287794408,0.06366265857178019,0.028470806438972034,0.055802780620385184,0.24325205343444883,0.3548576146752192,0.24134199134199133,0.40461760461760454,8.4,1.3564659966250536,1.51657508881031,0.6782329983125267,1.3293366766925523,7.070663323307448,9.729336676692553,6.0,10.0,3.0,1.0954451150103321,1.224744871391589,0.5477225575051661,1.0735362127101256,1.9264637872898744,4.073536212710126,2.0,5.0
