summary_type,model_variant,attack_variant,threshold,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,positive_certified_fraction,mean_reported_radius,max_reported_radius,mean_pA_lower,mean_target_edge_retention,nodes_with_correct_config,nodes_without_correct_config,correct_selected_config_counts
oracle-best-correct,clean-training,clean-training,0.01,11,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.6363636363636364,5,0.9860780423053128,0.4083333333333334,6,5,sparse-asym-0.01:4; sparse-asym-0.02:1; symmetric-0.3:1
oracle-best-correct,clean-training,clean-training,0.02,11,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.6363636363636364,5,0.9863886156064222,0.4083333333333334,6,5,sparse-asym-0.01:5; symmetric-0.3:1
oracle-best-correct,clean-training,clean-training,0.05,11,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.6363636363636364,5,0.9840963705638188,0.2560606060606061,7,4,sparse-asym-0.01:5; sparse-asym-0.05:1; symmetric-0.3:1
oracle-best-correct,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,12,0.6666666666666666,0.75,0.6666666666666666,2.0,5,0.9911313927801619,0.3770833333333334,9,3,sparse-asym-0.01:2; sparse-asym-0.02:3; symmetric-0.3:4
oracle-best-correct,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,12,0.6666666666666666,0.75,0.6666666666666666,2.0,5,0.9896164238656276,0.3770833333333334,9,3,sparse-asym-0.01:3; sparse-asym-0.02:1; sparse-asym-0.05:1; symmetric-0.3:4
oracle-best-correct,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,12,0.6666666666666666,0.8333333333333334,0.6666666666666666,2.0,5,0.9929124346759107,0.23935185185185182,10,2,sparse-asym-0.01:6; symmetric-0.3:4
oracle-best-correct,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,11,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.7272727272727273,5,0.9851634356672435,0.4083333333333334,6,5,sparse-asym-0.01:4; sparse-asym-0.05:1; symmetric-0.3:1
oracle-best-correct,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,11,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.6363636363636364,5,0.9865925561858575,0.4083333333333334,6,5,sparse-asym-0.01:5; symmetric-0.3:1
oracle-best-correct,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,11,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.6363636363636364,5,0.9825888529532292,0.2560606060606061,7,4,sparse-asym-0.01:5; sparse-asym-0.05:1; symmetric-0.3:1
