epoch,loss,train,val,test
49,0.7537776231765747,0.9857142857142858,0.794,0.805
50,0.7431383728981018,0.9857142857142858,0.8,0.808
51,0.7088738083839417,0.9857142857142858,0.798,0.81
52,0.7087264657020569,0.9857142857142858,0.796,0.808
53,0.6795528531074524,0.9857142857142858,0.786,0.8
54,0.6747432351112366,0.9857142857142858,0.786,0.799
55,0.6666281819343567,0.9857142857142858,0.788,0.802
56,0.6265104413032532,0.9857142857142858,0.786,0.803
57,0.5997161269187927,0.9857142857142858,0.788,0.805
58,0.6084425449371338,0.9857142857142858,0.792,0.806
59,0.5864329934120178,0.9857142857142858,0.794,0.813
60,0.586330771446228,0.9928571428571429,0.792,0.816
61,0.5692201852798462,0.9928571428571429,0.794,0.815
62,0.5560423731803894,0.9928571428571429,0.794,0.811
63,0.5308191776275635,0.9928571428571429,0.79,0.809
64,0.5384122729301453,0.9928571428571429,0.79,0.81
65,0.5186707973480225,0.9857142857142858,0.786,0.808
66,0.5130335688591003,0.9857142857142858,0.784,0.808
67,0.5071240663528442,0.9857142857142858,0.784,0.807
68,0.4921916425228119,0.9857142857142858,0.786,0.808
69,0.4798605144023895,0.9857142857142858,0.786,0.807
70,0.4789409637451172,0.9857142857142858,0.79,0.812
71,0.465583860874176,0.9928571428571429,0.792,0.815
72,0.4592268764972687,0.9928571428571429,0.788,0.821
73,0.47780051827430725,0.9928571428571429,0.794,0.823
74,0.4557512104511261,0.9857142857142858,0.798,0.823
75,0.43959203362464905,0.9857142857142858,0.796,0.826
76,0.442663311958313,0.9857142857142858,0.794,0.826
77,0.43383854627609253,0.9928571428571429,0.796,0.824
78,0.45334625244140625,0.9928571428571429,0.792,0.819
79,0.4258015751838684,1.0,0.792,0.814
80,0.3983330726623535,1.0,0.796,0.813
81,0.38562464714050293,1.0,0.796,0.813
82,0.4252617657184601,1.0,0.79,0.81
83,0.4210241734981537,1.0,0.79,0.809
84,0.4117129147052765,0.9928571428571429,0.788,0.807
85,0.38425102829933167,0.9928571428571429,0.784,0.809
86,0.4064362645149231,0.9928571428571429,0.786,0.809
87,0.3862874209880829,0.9928571428571429,0.786,0.808
88,0.38277915120124817,1.0,0.79,0.81
89,0.36035409569740295,1.0,0.79,0.81
90,0.37840980291366577,1.0,0.79,0.814
91,0.37791064381599426,1.0,0.79,0.813
92,0.35761669278144836,1.0,0.794,0.812
93,0.34808409214019775,1.0,0.79,0.812
94,0.34698787331581116,1.0,0.79,0.81
95,0.34490886330604553,1.0,0.792,0.813
96,0.3405197262763977,0.9928571428571429,0.788,0.81
97,0.36355841159820557,1.0,0.79,0.806
98,0.36305350065231323,1.0,0.788,0.807
99,0.33556094765663147,1.0,0.784,0.808
100,0.3610198497772217,1.0,0.782,0.81
101,0.3472529351711273,1.0,0.79,0.814
102,0.3439237177371979,1.0,0.786,0.813
103,0.3240189254283905,1.0,0.79,0.811
104,0.2989621162414551,1.0,0.788,0.814
105,0.33712637424468994,1.0,0.79,0.807
106,0.32067131996154785,1.0,0.786,0.804
107,0.33126845955848694,1.0,0.788,0.804
108,0.32224491238594055,1.0,0.792,0.804
109,0.31207039952278137,1.0,0.788,0.802
110,0.32113996148109436,1.0,0.784,0.799
111,0.3154914081096649,1.0,0.79,0.801
112,0.3207574784755707,1.0,0.79,0.802
113,0.333629846572876,1.0,0.788,0.808
114,0.28861284255981445,1.0,0.786,0.809
115,0.30758655071258545,1.0,0.788,0.813
116,0.3052101731300354,1.0,0.79,0.812
117,0.2923452854156494,1.0,0.786,0.807
118,0.30114537477493286,1.0,0.784,0.805
119,0.2823677361011505,1.0,0.79,0.803
120,0.2991669178009033,1.0,0.794,0.805
121,0.2958201467990875,1.0,0.796,0.808
122,0.2699853479862213,1.0,0.788,0.805
123,0.2642163038253784,1.0,0.79,0.807
124,0.291577011346817,1.0,0.79,0.811
125,0.2807919979095459,1.0,0.788,0.813
126,0.271469384431839,1.0,0.786,0.813
127,0.276915580034256,1.0,0.788,0.813
128,0.27443230152130127,1.0,0.788,0.813
129,0.2786730229854584,1.0,0.788,0.809
130,0.2750549912452698,1.0,0.792,0.804
131,0.30461251735687256,1.0,0.792,0.802
132,0.27058976888656616,1.0,0.792,0.798
133,0.27090734243392944,1.0,0.79,0.802
134,0.3011566400527954,1.0,0.79,0.808
135,0.2649853825569153,1.0,0.788,0.815
136,0.2692393362522125,1.0,0.786,0.817
137,0.2550983428955078,1.0,0.786,0.815
138,0.26702195405960083,1.0,0.782,0.809
139,0.2717500627040863,1.0,0.784,0.806
140,0.25427916646003723,1.0,0.786,0.801
141,0.2741042673587799,1.0,0.786,0.803
142,0.25253650546073914,1.0,0.79,0.804
143,0.2636258006095886,1.0,0.792,0.804
144,0.2560105621814728,1.0,0.792,0.806
145,0.25578513741493225,1.0,0.794,0.808
146,0.2522513270378113,1.0,0.792,0.809
147,0.25045037269592285,1.0,0.794,0.804
148,0.2546748220920563,1.0,0.796,0.803
149,0.2623519003391266,1.0,0.794,0.803
150,0.25599780678749084,1.0,0.794,0.801
151,0.24666756391525269,1.0,0.794,0.801
152,0.22065502405166626,1.0,0.792,0.801
153,0.2740612328052521,1.0,0.79,0.805
154,0.25379180908203125,1.0,0.784,0.808
155,0.22084973752498627,1.0,0.784,0.806
156,0.24949264526367188,1.0,0.788,0.804
157,0.22421035170555115,1.0,0.786,0.801
158,0.24127216637134552,1.0,0.786,0.795
159,0.2601650357246399,1.0,0.79,0.796
160,0.23234923183918,1.0,0.792,0.797
161,0.22713661193847656,1.0,0.794,0.798
162,0.219757542014122,1.0,0.792,0.805
163,0.25596630573272705,1.0,0.792,0.806
164,0.23714953660964966,1.0,0.788,0.812
165,0.22697752714157104,1.0,0.788,0.811
166,0.25054481625556946,1.0,0.79,0.809
167,0.24612930417060852,1.0,0.784,0.805
168,0.23508229851722717,1.0,0.78,0.803
169,0.25325414538383484,1.0,0.78,0.804
170,0.23587995767593384,1.0,0.784,0.807
171,0.2368474155664444,1.0,0.786,0.804
172,0.2352951020002365,1.0,0.786,0.803
173,0.24126183986663818,1.0,0.788,0.801
174,0.242874875664711,1.0,0.79,0.803
175,0.2163219451904297,1.0,0.794,0.805
176,0.22752949595451355,1.0,0.794,0.809
177,0.22369696199893951,1.0,0.794,0.806
178,0.23365478217601776,1.0,0.796,0.803
179,0.22236162424087524,1.0,0.796,0.803
180,0.23787018656730652,1.0,0.798,0.802
181,0.22453251481056213,1.0,0.79,0.798
182,0.22315461933612823,1.0,0.786,0.8
183,0.2113630771636963,1.0,0.79,0.801
184,0.2211495339870453,1.0,0.788,0.806
185,0.21394383907318115,1.0,0.788,0.807
186,0.22575461864471436,1.0,0.794,0.809
187,0.2142620086669922,1.0,0.794,0.808
188,0.22891689836978912,1.0,0.794,0.804
189,0.2163490206003189,1.0,0.792,0.801
190,0.21532510221004486,1.0,0.792,0.793
191,0.2061716467142105,1.0,0.79,0.793
192,0.1880594789981842,1.0,0.788,0.796
193,0.20381800830364227,1.0,0.788,0.802
194,0.21158580482006073,1.0,0.786,0.805
195,0.22575031220912933,1.0,0.782,0.806
196,0.2119409292936325,1.0,0.784,0.805
197,0.22818002104759216,1.0,0.79,0.807
198,0.20498256385326385,1.0,0.79,0.801
199,0.21881964802742004,1.0,0.79,0.802
200,0.20362798869609833,1.0,0.792,0.8
