config_branch,model_variant,attack_variant,threshold,num_seeds,seeds,evaluated_nodes_mean,evaluated_nodes_std,evaluated_nodes_sample_std,evaluated_nodes_sem,evaluated_nodes_ci95_half_width,evaluated_nodes_ci95_low,evaluated_nodes_ci95_high,evaluated_nodes_min,evaluated_nodes_max,purified_plain_correct_fraction_mean,purified_plain_correct_fraction_std,purified_plain_correct_fraction_sample_std,purified_plain_correct_fraction_sem,purified_plain_correct_fraction_ci95_half_width,purified_plain_correct_fraction_ci95_low,purified_plain_correct_fraction_ci95_high,purified_plain_correct_fraction_min,purified_plain_correct_fraction_max,correct_fraction_mean,correct_fraction_std,correct_fraction_sample_std,correct_fraction_sem,correct_fraction_ci95_half_width,correct_fraction_ci95_low,correct_fraction_ci95_high,correct_fraction_min,correct_fraction_max,abstained_fraction_mean,abstained_fraction_std,abstained_fraction_sample_std,abstained_fraction_sem,abstained_fraction_ci95_half_width,abstained_fraction_ci95_low,abstained_fraction_ci95_high,abstained_fraction_min,abstained_fraction_max,correct_abstained_fraction_mean,correct_abstained_fraction_std,correct_abstained_fraction_sample_std,correct_abstained_fraction_sem,correct_abstained_fraction_ci95_half_width,correct_abstained_fraction_ci95_low,correct_abstained_fraction_ci95_high,correct_abstained_fraction_min,correct_abstained_fraction_max,correct_zero_radius_fraction_mean,correct_zero_radius_fraction_std,correct_zero_radius_fraction_sample_std,correct_zero_radius_fraction_sem,correct_zero_radius_fraction_ci95_half_width,correct_zero_radius_fraction_ci95_low,correct_zero_radius_fraction_ci95_high,correct_zero_radius_fraction_min,correct_zero_radius_fraction_max,positive_certified_fraction_mean,positive_certified_fraction_std,positive_certified_fraction_sample_std,positive_certified_fraction_sem,positive_certified_fraction_ci95_half_width,positive_certified_fraction_ci95_low,positive_certified_fraction_ci95_high,positive_certified_fraction_min,positive_certified_fraction_max,mean_reported_radius_mean,mean_reported_radius_std,mean_reported_radius_sample_std,mean_reported_radius_sem,mean_reported_radius_ci95_half_width,mean_reported_radius_ci95_low,mean_reported_radius_ci95_high,mean_reported_radius_min,mean_reported_radius_max,max_reported_radius_mean,max_reported_radius_std,max_reported_radius_sample_std,max_reported_radius_sem,max_reported_radius_ci95_half_width,max_reported_radius_ci95_low,max_reported_radius_ci95_high,max_reported_radius_min,max_reported_radius_max,mean_pA_lower_mean,mean_pA_lower_std,mean_pA_lower_sample_std,mean_pA_lower_sem,mean_pA_lower_ci95_half_width,mean_pA_lower_ci95_low,mean_pA_lower_ci95_high,mean_pA_lower_min,mean_pA_lower_max,mean_lower_margin_mean,mean_lower_margin_std,mean_lower_margin_sample_std,mean_lower_margin_sem,mean_lower_margin_ci95_half_width,mean_lower_margin_ci95_low,mean_lower_margin_ci95_high,mean_lower_margin_min,mean_lower_margin_max,mean_target_edge_retention_mean,mean_target_edge_retention_std,mean_target_edge_retention_sample_std,mean_target_edge_retention_sem,mean_target_edge_retention_ci95_half_width,mean_target_edge_retention_ci95_low,mean_target_edge_retention_ci95_high,mean_target_edge_retention_min,mean_target_edge_retention_max,nodes_with_correct_config_mean,nodes_with_correct_config_std,nodes_with_correct_config_sample_std,nodes_with_correct_config_sem,nodes_with_correct_config_ci95_half_width,nodes_with_correct_config_ci95_low,nodes_with_correct_config_ci95_high,nodes_with_correct_config_min,nodes_with_correct_config_max,nodes_without_correct_config_mean,nodes_without_correct_config_std,nodes_without_correct_config_sample_std,nodes_without_correct_config_sem,nodes_without_correct_config_ci95_half_width,nodes_without_correct_config_ci95_low,nodes_without_correct_config_ci95_high,nodes_without_correct_config_min,nodes_without_correct_config_max
mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.13888888888888887,0.10393492741038726,0.1272937693043289,0.07349309197401642,0.14404646026907217,-0.005157571380183301,0.28293534915796104,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13888888888888887,0.10393492741038726,0.1272937693043289,0.07349309197401642,0.14404646026907217,-0.005157571380183301,0.28293534915796104,0.0,0.25,0.6944444444444445,0.5196746370519363,0.6364688465216445,0.36746545987008206,0.7202323013453609,-0.02578785690091634,1.4146767457898055,0.0,1.25,3.3333333333333335,2.3570226039551585,2.886751345948129,1.666666666666667,3.266666666666667,0.06666666666666643,6.6000000000000005,0.0,5.0,0.9811771485586083,0.0,0.0,0.0,0.0,0.9811771485586083,0.9811771485586083,0.9811771485586083,0.9811771485586083,0.9623542971172169,0.0,0.0,0.0,0.0,0.9623542971172169,0.9623542971172169,0.9623542971172169,0.9623542971172169,0.4183531746031746,0.04814953356486944,0.05897089429347102,0.034046861694688464,0.06673184892158938,0.3516213256815852,0.485085023524764,0.3607142857142857,0.4785714285714286,1.6666666666666667,1.247219128924647,1.5275252316519465,0.8819171036881969,1.728557523228866,-0.06189085656219917,3.395224189895533,0.0,3.0,10.333333333333334,1.247219128924647,1.5275252316519468,0.881917103688197,1.7285575232288661,8.604775810104467,12.0618908565622,9.0,12.0
mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.6666666666666666,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,0.5033333333333333,0.83,0.5,0.75,0.13888888888888887,0.10393492741038726,0.1272937693043289,0.07349309197401642,0.14404646026907217,-0.005157571380183301,0.28293534915796104,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13888888888888887,0.10393492741038726,0.1272937693043289,0.07349309197401642,0.14404646026907217,-0.005157571380183301,0.28293534915796104,0.0,0.25,0.6944444444444445,0.5196746370519363,0.6364688465216445,0.36746545987008206,0.7202323013453609,-0.02578785690091634,1.4146767457898055,0.0,1.25,3.3333333333333335,2.3570226039551585,2.886751345948129,1.666666666666667,3.266666666666667,0.06666666666666643,6.6000000000000005,0.0,5.0,0.9808496703973106,0.00046312405708806575,0.000567208813736674,0.00032747816129759705,0.0006418571961432902,0.9802078132011673,0.9814915275934539,0.9801947140747155,0.9811771485586083,0.9616993407946217,0.0009262481141761315,0.001134417627473348,0.0006549563225951941,0.0012837143922865804,0.9604156264023351,0.9629830551869083,0.9603894281494313,0.9623542971172169,0.4183531746031746,0.04814953356486944,0.05897089429347102,0.034046861694688464,0.06673184892158938,0.3516213256815852,0.485085023524764,0.3607142857142857,0.4785714285714286,1.6666666666666667,1.247219128924647,1.5275252316519465,0.8819171036881969,1.728557523228866,-0.06189085656219917,3.395224189895533,0.0,3.0,10.333333333333334,1.247219128924647,1.5275252316519468,0.881917103688197,1.7285575232288661,8.604775810104467,12.0618908565622,9.0,12.0
mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.7222222222222222,0.07856742013183865,0.09622504486493767,0.05555555555555559,0.10888888888888895,0.6133333333333333,0.8311111111111111,0.6666666666666666,0.8333333333333334,0.13888888888888887,0.10393492741038726,0.1272937693043289,0.07349309197401642,0.14404646026907217,-0.005157571380183301,0.28293534915796104,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13888888888888887,0.10393492741038726,0.1272937693043289,0.07349309197401642,0.14404646026907217,-0.005157571380183301,0.28293534915796104,0.0,0.25,0.6944444444444445,0.5196746370519363,0.6364688465216445,0.36746545987008206,0.7202323013453609,-0.02578785690091634,1.4146767457898055,0.0,1.25,3.3333333333333335,2.3570226039551585,2.886751345948129,1.666666666666667,3.266666666666667,0.06666666666666643,6.6000000000000005,0.0,5.0,0.9811771485586083,0.0,0.0,0.0,0.0,0.9811771485586083,0.9811771485586083,0.9811771485586083,0.9811771485586083,0.9623542971172169,0.0,0.0,0.0,0.0,0.9623542971172169,0.9623542971172169,0.9623542971172169,0.9623542971172169,0.2814153439153439,0.020332918829165537,0.024902638056441967,0.014377544785418589,0.028179987779420435,0.25323535613592346,0.30959533169476433,0.2530753968253968,0.2998015873015873,1.6666666666666667,1.247219128924647,1.5275252316519465,0.8819171036881969,1.728557523228866,-0.06189085656219917,3.395224189895533,0.0,3.0,10.333333333333334,1.247219128924647,1.5275252316519468,0.881917103688197,1.7285575232288661,8.604775810104467,12.0618908565622,9.0,12.0
mainline,clean-training,clean-training,0.01,3,7; 42; 99,11.666666666666666,0.4714045207910317,0.5773502691896257,0.3333333333333333,0.6533333333333333,11.013333333333332,12.32,11.0,12.0,0.6616161616161617,0.12994626596230918,0.1591510227938256,0.09188588585181948,0.18009633626956617,0.4815198253465955,0.8417124978857278,0.5,0.8181818181818182,0.4343434343434343,0.2491440299882947,0.3051378729659962,0.17617143309686775,0.3452960088698608,0.08904742547357353,0.7796394432132951,0.08333333333333333,0.6363636363636364,0.08333333333333333,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,-0.08000000000000003,0.2466666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.19641855032959654,0.2405626121623441,0.13888888888888892,0.2722222222222223,-0.13333333333333341,0.4111111111111112,0.0,0.4166666666666667,0.29545454545454547,0.24344796474737435,0.2981616462750671,0.17214370673893198,0.33740166520830667,-0.0419471197537612,0.6328562106628521,0.08333333333333333,0.6363636363636364,1.255050505050505,1.366247966799959,1.6733051903874359,0.9660832021065842,1.893523076128905,-0.6384725710784,3.14857358117941,0.16666666666666666,3.1818181818181817,3.6666666666666665,1.8856180831641267,2.3094010767585034,1.3333333333333335,2.6133333333333337,1.0533333333333328,6.28,1.0,5.0,0.8557763893534686,0.16160957387623653,0.1979304967727008,0.11427522559255517,0.2239794421614081,0.6317969471920605,1.0797558315148768,0.627599519741686,0.9811771485586083,0.711552778706937,0.3232191477524732,0.3958609935454018,0.22855045118511044,0.44795888432281644,0.26359389438412056,1.1595116630297535,0.2551990394833719,0.9623542971172169,0.4190046065046065,0.073493026309379,0.09001020705545905,0.05196741727328324,0.10185613785563515,0.3171484686489714,0.5208607443602417,0.353030303030303,0.5215430402930403,5.0,2.8284271247461903,3.4641016151377544,2.0,3.92,1.08,8.92,1.0,7.0,6.666666666666667,3.0912061651652345,3.7859388972001824,2.185812841434,4.28419316921064,2.3824734974560267,10.950859835877306,4.0,11.0
mainline,clean-training,clean-training,0.02,3,7; 42; 99,11.666666666666666,0.4714045207910317,0.5773502691896257,0.3333333333333333,0.6533333333333333,11.013333333333332,12.32,11.0,12.0,0.6616161616161617,0.12994626596230918,0.1591510227938256,0.09188588585181948,0.18009633626956617,0.4815198253465955,0.8417124978857278,0.5,0.8181818181818182,0.4621212121212121,0.268129025220884,0.3283896485105037,0.1895958519666259,0.37160786985458677,0.09051334226662533,0.8337290819757989,0.08333333333333333,0.6666666666666666,0.08333333333333333,0.11785113019775792,0.14433756729740646,0.08333333333333334,0.16333333333333336,-0.08000000000000003,0.2466666666666667,0.0,0.25,0.027777777777777776,0.039283710065919304,0.048112522432468816,0.02777777777777778,0.05444444444444445,-0.026666666666666672,0.08222222222222222,0.0,0.08333333333333333,0.1388888888888889,0.19641855032959654,0.2405626121623441,0.13888888888888892,0.2722222222222223,-0.13333333333333341,0.4111111111111112,0.0,0.4166666666666667,0.29545454545454547,0.24344796474737435,0.2981616462750671,0.17214370673893198,0.33740166520830667,-0.0419471197537612,0.6328562106628521,0.08333333333333333,0.6363636363636364,1.255050505050505,1.366247966799959,1.6733051903874359,0.9660832021065842,1.893523076128905,-0.6384725710784,3.14857358117941,0.16666666666666666,3.1818181818181817,3.6666666666666665,1.8856180831641267,2.3094010767585034,1.3333333333333335,2.6133333333333337,1.0533333333333328,6.28,1.0,5.0,0.8519605108293072,0.16608109244395752,0.2034069662058494,0.11743706669399226,0.23017665072022483,0.6217838601090824,1.082137161549532,0.6174943416853172,0.9811771485586083,0.7039210216586144,0.33216218488791505,0.4068139324116988,0.23487413338798452,0.46035330144044967,0.2435677202181647,1.164274323099064,0.23498868337063458,0.9623542971172169,0.4190046065046065,0.073493026309379,0.09001020705545905,0.05196741727328324,0.10185613785563515,0.3171484686489714,0.5208607443602417,0.353030303030303,0.5215430402930403,5.333333333333333,3.0912061651652345,3.7859388972001824,2.185812841434,4.28419316921064,1.0491401641226927,9.617526502543974,1.0,8.0,6.333333333333333,3.299831645537222,4.041451884327381,2.3333333333333335,4.573333333333333,1.7599999999999998,10.906666666666666,4.0,11.0
mainline,clean-training,clean-training,0.05,3,7; 42; 99,11.666666666666666,0.4714045207910317,0.5773502691896257,0.3333333333333333,0.6533333333333333,11.013333333333332,12.32,11.0,12.0,0.7449494949494949,0.0619588088201278,0.07588373333998348,0.04381149387095325,0.08587052798706836,0.6590789669624265,0.8308200229365633,0.6666666666666666,0.8181818181818182,0.4621212121212121,0.268129025220884,0.3283896485105037,0.1895958519666259,0.37160786985458677,0.09051334226662533,0.8337290819757989,0.08333333333333333,0.6666666666666666,0.1111111111111111,0.15713484026367722,0.19245008972987526,0.11111111111111112,0.2177777777777778,-0.10666666666666669,0.3288888888888889,0.0,0.3333333333333333,0.027777777777777776,0.039283710065919304,0.048112522432468816,0.02777777777777778,0.05444444444444445,-0.026666666666666672,0.08222222222222222,0.0,0.08333333333333333,0.16666666666666666,0.23570226039551584,0.2886751345948129,0.16666666666666669,0.3266666666666667,-0.16000000000000006,0.4933333333333334,0.0,0.5,0.2676767676767677,0.26070098498291905,0.3192921943245658,0.18434343434343436,0.36131313131313136,-0.09363636363636368,0.628989898989899,0.08333333333333333,0.6363636363636364,1.2272727272727273,1.3887557328272915,1.700871461395893,0.9819985960938711,1.9247172483439874,-0.6974445210712601,3.151989975616715,0.08333333333333333,3.1818181818181817,3.6666666666666665,1.8856180831641267,2.3094010767585034,1.3333333333333335,2.6133333333333337,1.0533333333333328,6.28,1.0,5.0,0.84848312064976,0.16764958702029428,0.20532797189402333,0.11854615984517429,0.2323504732965416,0.6161326473532184,1.0808335939463016,0.6119779530261473,0.9811771485586083,0.6969662412995201,0.33529917404058845,0.4106559437880466,0.23709231969034855,0.46470094659308314,0.23226529470643698,1.1616671878926033,0.22395590605229487,0.9623542971172169,0.2873531561031561,0.03379448827733971,0.04138962619897499,0.0238963118276362,0.04683677118216695,0.24051638492098915,0.33418992728532304,0.26190476190476186,0.3351114163614164,5.333333333333333,3.0912061651652345,3.7859388972001824,2.185812841434,4.28419316921064,1.0491401641226927,9.617526502543974,1.0,8.0,6.333333333333333,3.299831645537222,4.041451884327381,2.3333333333333335,4.573333333333333,1.7599999999999998,10.906666666666666,4.0,11.0
mainline,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,3,7; 42; 99,11.666666666666666,0.4714045207910317,0.5773502691896257,0.3333333333333333,0.6533333333333333,11.013333333333332,12.32,11.0,12.0,0.5707070707070706,0.07034539533931372,0.08615516216783826,0.04974170606967729,0.09749374389656748,0.4732133268105031,0.6682008146036381,0.5,0.6666666666666666,0.4621212121212121,0.268129025220884,0.3283896485105037,0.1895958519666259,0.37160786985458677,0.09051334226662533,0.8337290819757989,0.08333333333333333,0.6666666666666666,0.1111111111111111,0.15713484026367722,0.19245008972987526,0.11111111111111112,0.2177777777777778,-0.10666666666666669,0.3288888888888889,0.0,0.3333333333333333,0.027777777777777776,0.039283710065919304,0.048112522432468816,0.02777777777777778,0.05444444444444445,-0.026666666666666672,0.08222222222222222,0.0,0.08333333333333333,0.16666666666666666,0.23570226039551584,0.2886751345948129,0.16666666666666669,0.3266666666666667,-0.16000000000000006,0.4933333333333334,0.0,0.5,0.2676767676767677,0.26070098498291905,0.3192921943245658,0.18434343434343436,0.36131313131313136,-0.09363636363636368,0.628989898989899,0.08333333333333333,0.6363636363636364,1.2272727272727273,1.3887557328272915,1.700871461395893,0.9819985960938711,1.9247172483439874,-0.6974445210712601,3.151989975616715,0.08333333333333333,3.1818181818181817,3.6666666666666665,1.8856180831641267,2.3094010767585034,1.3333333333333335,2.6133333333333337,1.0533333333333328,6.28,1.0,5.0,0.861683583548261,0.16829521208787288,0.20611869788438208,0.11900268570856315,0.23324526398878376,0.6284383195594773,1.094928847537045,0.6236788880114589,0.9811771485586083,0.7233671670965217,0.3365904241757459,0.41223739576876434,0.2380053714171264,0.46649052797756774,0.256876639118954,1.1898576950740893,0.24735777602291745,0.9623542971172168,0.4240551115551116,0.06917971532783568,0.08472750155209685,0.048917445828867555,0.0958781938245804,0.3281769177305312,0.519933305379692,0.36818181818181817,0.5215430402930403,5.333333333333333,3.0912061651652345,3.7859388972001824,2.185812841434,4.28419316921064,1.0491401641226927,9.617526502543974,1.0,8.0,6.333333333333333,3.299831645537222,4.041451884327381,2.3333333333333335,4.573333333333333,1.7599999999999998,10.906666666666666,4.0,11.0
mainline,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,3,7; 42; 99,11.666666666666666,0.4714045207910317,0.5773502691896257,0.3333333333333333,0.6533333333333333,11.013333333333332,12.32,11.0,12.0,0.5707070707070706,0.07034539533931372,0.08615516216783826,0.04974170606967729,0.09749374389656748,0.4732133268105031,0.6682008146036381,0.5,0.6666666666666666,0.4621212121212121,0.268129025220884,0.3283896485105037,0.1895958519666259,0.37160786985458677,0.09051334226662533,0.8337290819757989,0.08333333333333333,0.6666666666666666,0.1111111111111111,0.15713484026367722,0.19245008972987526,0.11111111111111112,0.2177777777777778,-0.10666666666666669,0.3288888888888889,0.0,0.3333333333333333,0.027777777777777776,0.039283710065919304,0.048112522432468816,0.02777777777777778,0.05444444444444445,-0.026666666666666672,0.08222222222222222,0.0,0.08333333333333333,0.1388888888888889,0.19641855032959654,0.2405626121623441,0.13888888888888892,0.2722222222222223,-0.13333333333333341,0.4111111111111112,0.0,0.4166666666666667,0.29545454545454547,0.24344796474737435,0.2981616462750671,0.17214370673893198,0.33740166520830667,-0.0419471197537612,0.6328562106628521,0.08333333333333333,0.6363636363636364,1.255050505050505,1.366247966799959,1.6733051903874359,0.9660832021065842,1.893523076128905,-0.6384725710784,3.14857358117941,0.16666666666666666,3.1818181818181817,3.6666666666666665,1.8856180831641267,2.3094010767585034,1.3333333333333335,2.6133333333333337,1.0533333333333328,6.28,1.0,5.0,0.8605136845120333,0.17064390733758475,0.20899525034592847,0.12066346404657503,0.23650038953128708,0.6240132949807462,1.0970140740433203,0.6191867564188832,0.9811771485586083,0.7210273690240667,0.34128781467516967,0.41799050069185717,0.2413269280931502,0.4730007790625744,0.24802658996149235,1.194028148086641,0.23837351283776634,0.9623542971172169,0.4240551115551116,0.06917971532783568,0.08472750155209685,0.048917445828867555,0.0958781938245804,0.3281769177305312,0.519933305379692,0.36818181818181817,0.5215430402930403,5.333333333333333,3.0912061651652345,3.7859388972001824,2.185812841434,4.28419316921064,1.0491401641226927,9.617526502543974,1.0,8.0,6.333333333333333,3.299831645537222,4.041451884327381,2.3333333333333335,4.573333333333333,1.7599999999999998,10.906666666666666,4.0,11.0
mainline,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,3,7; 42; 99,11.666666666666666,0.4714045207910317,0.5773502691896257,0.3333333333333333,0.6533333333333333,11.013333333333332,12.32,11.0,12.0,0.654040404040404,0.08398125832482775,0.10285561542634498,0.059383717254064904,0.11639208581796721,0.5376483182224367,0.7704324898583712,0.5454545454545454,0.75,0.4343434343434343,0.2491440299882947,0.3051378729659962,0.17617143309686775,0.3452960088698608,0.08904742547357353,0.7796394432132951,0.08333333333333333,0.6363636363636364,0.1111111111111111,0.15713484026367722,0.19245008972987526,0.11111111111111112,0.2177777777777778,-0.10666666666666669,0.3288888888888889,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.19641855032959654,0.2405626121623441,0.13888888888888892,0.2722222222222223,-0.13333333333333341,0.4111111111111112,0.0,0.4166666666666667,0.29545454545454547,0.24344796474737435,0.2981616462750671,0.17214370673893198,0.33740166520830667,-0.0419471197537612,0.6328562106628521,0.08333333333333333,0.6363636363636364,1.255050505050505,1.366247966799959,1.6733051903874359,0.9660832021065842,1.893523076128905,-0.6384725710784,3.14857358117941,0.16666666666666666,3.1818181818181817,3.6666666666666665,1.8856180831641267,2.3094010767585034,1.3333333333333335,2.6133333333333337,1.0533333333333328,6.28,1.0,5.0,0.8613278450163301,0.16949251051045963,0.20758508298697043,0.11984930354227818,0.23490463494286523,0.6264232100734648,1.0962324799591954,0.6216292379317737,0.9811771485586083,0.7226556900326603,0.33898502102091954,0.41517016597394124,0.2396986070845566,0.4698092698857309,0.2528464201469294,1.1924649599183912,0.2432584758635471,0.9623542971172169,0.2830241517741518,0.037050060841969774,0.045376872000948816,0.026198349264730993,0.051348764558872745,0.23167538721527905,0.3343729163330246,0.25205627705627703,0.3351114163614164,5.0,2.8284271247461903,3.4641016151377544,2.0,3.92,1.08,8.92,1.0,7.0,6.666666666666667,3.0912061651652345,3.7859388972001824,2.185812841434,4.28419316921064,2.3824734974560267,10.950859835877306,4.0,11.0
mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,3,7; 42; 99,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,0.6111111111111112,0.03928371006591927,0.048112522432468774,0.027777777777777755,0.0544444444444444,0.5566666666666668,0.6655555555555556,0.5833333333333334,0.6666666666666666,0.3888888888888889,0.039283710065919325,0.048112522432468836,0.027777777777777794,0.054444444444444476,0.33444444444444443,0.44333333333333336,0.3333333333333333,0.4166666666666667,0.25,0.18002057495577392,0.22047927592204924,0.12729376930432892,0.24949578783648468,0.0005042121635153163,0.4994957878364847,0.0,0.4166666666666667,0.05555555555555555,0.07856742013183861,0.09622504486493763,0.05555555555555556,0.1088888888888889,-0.053333333333333344,0.16444444444444445,0.0,0.16666666666666666,0.13888888888888887,0.10393492741038726,0.1272937693043289,0.07349309197401642,0.14404646026907217,-0.005157571380183301,0.28293534915796104,0.0,0.25,0.19444444444444445,0.10393492741038726,0.1272937693043289,0.07349309197401642,0.14404646026907217,0.05039798417537228,0.3384909047135166,0.08333333333333333,0.3333333333333333,0.4444444444444444,0.45304184528611363,0.5548606765399494,0.3203489609630777,0.6278839634876323,-0.1834395190431879,1.0723284079320767,0.08333333333333333,1.0833333333333333,2.0,1.4142135623730951,1.7320508075688772,1.0,1.96,0.040000000000000036,3.96,1.0,4.0,0.6765006450923735,0.1221720343266207,0.14962957246900588,0.08638867394370917,0.16932180092966997,0.5071788441627035,0.8458224460220435,0.5874584433086116,0.8492505402676849,0.35300129018474663,0.24434406865324135,0.2992591449380117,0.1727773478874183,0.3386436018593399,0.014357688325406737,0.6916448920440865,0.17491688661722324,0.6985010805353696,0.38906525573192235,0.022391275417220843,0.027423599731157794,0.015833022686932503,0.031032724466387704,0.35803253126553464,0.4200979801983101,0.36567460317460315,0.41924603174603176,4.666666666666667,0.4714045207910317,0.5773502691896258,0.33333333333333337,0.6533333333333334,4.013333333333334,5.32,4.0,5.0,7.333333333333333,0.4714045207910317,0.5773502691896258,0.33333333333333337,0.6533333333333334,6.68,7.986666666666666,7.0,8.0
